0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/scripts/query.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/scripts/replication.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/scripts/schema-browser.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/js/scripts/threads.js?_=4.8.1 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/admin/cores?wt=json&indexInfo=false&_=1452699838429 HTTP/1.1" 200 500
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/img/favicon.ico?_=4.8.1 HTTP/1.1" 200 1146
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/admin/info/system?wt=json&_=1452699838446 HTTP/1.1" 200 2982
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:43:58 -0500] "GET /solr/tpl/index.html?_=1452699838464 HTTP/1.1" 200 6141
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:44:04 -0500] "GET /cms HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:44:04 -0500] "GET /favicon.ico HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:39 -0500] "GET /cms HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:47 -0500] "GET /cms/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:47 -0500] "GET /cms/logIn.jsp?returnPath=%2Fcms%2Findex.jsp HTTP/1.1" 200 3835
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:47 -0500] "GET /cms/script.min/jquery.extra.js?_=1452628908000 HTTP/1.1" 200 4824
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:47 -0500] "GET /cms/script.min/require.js?_=1452628934000 HTTP/1.1" 200 17376
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:47 -0500] "GET /cms/script.min/jquery.js?_=1452628910000 HTTP/1.1" 200 93442
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:47 -0500] "GET /cms/script.min/d3.js?_=1452628898000 HTTP/1.1" 200 146634
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:47 -0500] "GET /cms/style/brightspot.png HTTP/1.1" 200 3568
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:47 -0500] "GET /cms/style/v3.min.css?_=1452628860000 HTTP/1.1" 200 447401
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:47 -0500] "GET /cms/script.min/handsontable.full.js?_=1452628906000 HTTP/1.1" 200 481591
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:47 -0500] "GET /cms/script.min/v3.js?_=1452628958000 HTTP/1.1" 200 1174350
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:47 -0500] "GET /cms/style/handsontable.full.css HTTP/1.1" 200 27378
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:47 -0500] "GET /cms/style/leaflet/l.geosearch.css HTTP/1.1" 200 820
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:47 -0500] "GET /cms/style/leaflet/leaflet.css HTTP/1.1" 200 10161
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:47 -0500] "GET /cms/style/leaflet/leaflet.draw.css HTTP/1.1" 200 6177
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:47 -0500] "GET /cms/style/codemirror/lib/codemirror.css HTTP/1.1" 200 8022
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:47 -0500] "GET /cms/style/leaflet/L.Control.Locate.min.css HTTP/1.1" 200 417
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:47 -0500] "GET /cms/style/nv.d3.css HTTP/1.1" 200 12853
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:47 -0500] "GET /cms/style/spectrum.css HTTP/1.1" 200 14603
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:47 -0500] "GET /cms/style/fontawesome-webfont.woff HTTP/1.1" 200 43572
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:48 -0500] "GET /cms//style/v3/rte-content.jsp?_=1452700307952 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:48 -0500] "GET /cms/logIn.jsp?returnPath=%2Fcms%2Fstyle%2Fv3%2Frte-content.jsp%3F_%3D1452700307952 HTTP/1.1" 200 2106
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:48 -0500] "GET /_rtc?X-Atmosphere-tracking-id=0&X-Atmosphere-Framework=2.2.11-javascript&X-Atmosphere-Transport=sse&X-Atmosphere-TrackMessageSize=true&Content-Type=application%2Fjson&X-atmo-protocol=true HTTP/1.1" 200 2072
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:53 -0500] "GET /_rtc?X-Atmosphere-tracking-id=0&X-Atmosphere-Framework=2.2.11-javascript&X-Atmosphere-Transport=sse&X-Atmosphere-TrackMessageSize=true&Content-Type=application%2Fjson&X-atmo-protocol=true HTTP/1.1" 200 2072
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:53 -0500] "GET /_rtc?X-Atmosphere-tracking-id=0&X-Atmosphere-Framework=2.2.11-javascript&X-Atmosphere-Transport=sse&X-Atmosphere-TrackMessageSize=true&Content-Type=application%2Fjson&X-atmo-protocol=true HTTP/1.1" 200 2084
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:53 -0500] "GET /_rtc?X-Atmosphere-tracking-id=0&X-Atmosphere-Framework=2.2.11-javascript&X-Atmosphere-Transport=sse&X-Atmosphere-TrackMessageSize=true&Content-Type=application%2Fjson&X-atmo-protocol=true HTTP/1.1" 200 2072
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:58 -0500] "GET /_rtc?X-Atmosphere-tracking-id=0&X-Atmosphere-Framework=2.2.11-javascript&X-Atmosphere-Transport=sse&X-Atmosphere-TrackMessageSize=true&Content-Type=application%2Fjson&X-atmo-protocol=true HTTP/1.1" 200 2084
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:58 -0500] "GET /_rtc?X-Atmosphere-tracking-id=0&X-Atmosphere-Framework=2.2.11-javascript&X-Atmosphere-Transport=sse&X-Atmosphere-TrackMessageSize=true&Content-Type=application%2Fjson&X-atmo-protocol=true HTTP/1.1" 200 2072
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:58 -0500] "POST /_rtc?X-Atmosphere-tracking-id=2ca1c98f-05af-4e56-b872-00b10b50e69a&X-Atmosphere-Framework=2.2.11-javascript&X-Atmosphere-Transport=polling&X-Atmosphere-TrackMessageSize=true&Content-Type=application%2Fjson&_=1452700318091 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:58 -0500] "GET /_rtc?X-Atmosphere-tracking-id=0&X-Atmosphere-Framework=2.2.11-javascript&X-Atmosphere-Transport=sse&X-Atmosphere-TrackMessageSize=true&Content-Type=application%2Fjson&X-atmo-protocol=true HTTP/1.1" 200 2096
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:58 -0500] "GET /_rtc?X-Atmosphere-tracking-id=0&X-Atmosphere-Framework=2.2.11-javascript&X-Atmosphere-Transport=sse&X-Atmosphere-TrackMessageSize=true&Content-Type=application%2Fjson&X-atmo-protocol=true HTTP/1.1" 200 2072
0:0:0:0:0:0:0:1 - - [13/Jan/2016:10:51:58 -0500] "POST /_rtc?X-Atmosphere-tracking-id=d3d5890e-b969-4ee1-9cef-afeedf168d78&X-Atmosphere-Framework=2.2.11-javascript&X-Atmosphere-Transport=polling&X-Atmosphere-TrackMessageSize=true&Content-Type=application%2Fjson&_=1452700318151 HTTP/1.1" 200 -
